INJ_OBD;INJ_HW;IGN;IAC;RPM;MAP;ECT;TPS;SPD;O2SENS;AVG SPD;LPK_OBD;LPH_OBD;LPH_INJ;TOTAL_OBD;TOTAL_INJ;AVG_OBD;AVG_INJ;CURR_OBD;CURR_INJ;CURR_RUN;RUN_TOTAL;INJ_CLOSED;CLOSED_DUR;SAVED_FUEL;;;ÊÃ\× ÂÎÇÄÓÕÀ;;ãð\ñåê;;;1;0.75
2.25;2.76;21.23;49.41;1800;3;84.22;0;98;0;78.7;2.98;2.92;3.58;24.77;25.04;8.43;7.94;2.04;1.92;24.21;198.04;4356628;4265616;17.06;;8.9425;32.193;;8.9425;2.980833333;;;
2.25;2.76;21.23;49.41;1800;3;84.22;0;98;0;78.7;2.98;2.92;3.58;24.77;25.04;8.43;7.94;2.04;1.92;24.21;198.04;4356628;4265616;17.06;;8.9425;32.193;;8.9425;2.980833333;;;
2.25;2.76;21.23;49.8;1825;3;84.22;0;98;0;78.71;3.02;2.96;3.63;24.77;25.04;8.42;7.93;2.04;1.92;24.25;198.08;4356628;4265616;17.06;;9.065;32.634;;9.065;3.021666667;;;
2.25;2.76;21.23;49.8;1825;3;84.22;0;98;0;78.71;3.02;2.96;3.63;24.77;25.04;8.42;7.93;2.04;1.92;24.25;198.08;4356628;4265616;17.06;;9.065;32.634;;9.065;3.021666667;;;
2.25;2.76;21.23;49.8;1825;3;84.22;0;98;0;78.71;3.02;2.96;3.63;24.77;25.04;8.42;7.93;2.04;1.92;24.25;198.08;4356628;4265616;17.06;;9.065;32.634;;9.065;3.021666667;;;
2.25;2.76;21.23;49.8;1825;3;84.22;0;98;0;78.71;3.02;2.96;3.63;24.77;25.04;8.42;7.93;2.04;1.92;24.25;198.08;4356628;4265616;17.06;;9.065;32.634;;9.065;3.021666667;;;
2.25;2.76;21.23;49.8;1825;3;84.22;0;98;0;78.71;3.02;2.96;3.63;24.77;25.04;8.42;7.93;2.04;1.92;24.25;198.08;4356628;4265616;17.06;;9.065;32.634;;9.065;3.021666667;;;
2.25;2.76;21.23;49.8;1825;3;84.22;0;98;0;78.71;3.02;2.96;3.63;24.77;25.04;8.42;7.93;2.04;1.92;24.25;198.08;4356628;4265616;17.06;;9.065;32.634;;9.065;3.021666667;;;
2.25;2.76;21.23;49.8;1825;3;84.22;0;98;0;78.71;3.02;2.96;3.63;24.77;25.04;8.42;7.93;2.04;1.92;24.25;198.08;4356628;4265616;17.06;;9.065;32.634;;9.065;3.021666667;;;
2.25;2.76;21.23;49.8;1825;3;84.22;0;98;0;78.71;3.02;2.96;3.63;24.77;25.04;8.42;7.93;2.04;1.92;24.25;198.08;4356628;4265616;17.06;;9.065;32.634;;9.065;3.021666667;;;
2.25;2.76;21.23;49.8;1825;3;84.22;0;98;0;78.71;3.02;2.96;3.63;24.77;25.04;8.42;7.93;2.04;1.92;24.25;198.08;4356628;4265616;17.06;;9.065;32.634;;9.065;3.021666667;;;
2.25;2.76;21.23;49.8;1825;3;84.22;0;99;0;78.71;2.99;2.96;3.63;24.78;25.04;8.41;7.91;2.04;1.92;24.29;198.12;4356628;4265616;17.06;;9.065;32.634;;9.065;3.021666667;;;
2.25;2.76;21.23;49.8;1825;3;84.22;0;99;0;78.71;2.99;2.96;3.63;24.78;25.04;8.41;7.91;2.04;1.92;24.29;198.12;4356628;4265616;17.06;;9.065;32.634;;9.065;3.021666667;;;
2.25;2.76;21.23;49.8;1825;3;84.22;0;99;0;78.71;2.99;2.96;3.63;24.78;25.04;8.41;7.91;2.04;1.92;24.29;198.12;4356628;4265616;17.06;;9.065;32.634;;9.065;3.021666667;;;
2.25;2.76;21.23;49.8;1825;3;84.22;0;99;0;78.71;2.99;2.96;3.63;24.78;25.04;8.41;7.91;2.04;1.92;24.29;198.12;4356628;4265616;17.06;;9.065;32.634;;9.065;3.021666667;;;
2.25;2.76;21.23;49.8;1825;3;84.22;0;99;0;78.71;2.99;2.96;3.63;24.78;25.04;8.41;7.91;2.04;1.92;24.29;198.12;4356628;4265616;17.06;;9.065;32.634;;9.065;3.021666667;;;
2.25;2.76;21.23;49.8;1825;3;84.22;0;99;0;78.71;2.99;2.96;3.63;24.78;25.04;8.41;7.91;2.04;1.92;24.29;198.12;4356628;4265616;17.06;;9.065;32.634;;9.065;3.021666667;;;
2.25;2.76;21.7;50.2;1825;3;84.22;0;99;0;78.71;2.99;2.96;3.63;24.78;25.04;8.41;7.9;2.04;1.92;24.32;198.15;4356628;4265616;17.06;;9.065;32.634;;9.065;3.021666667;;;
2.25;2.76;21.7;50.2;1825;3;84.22;0;99;0;78.71;2.99;2.96;3.63;24.78;25.04;8.41;7.9;2.04;1.92;24.32;198.15;4356628;4265616;17.06;;9.065;32.634;;9.065;3.021666667;;;
2.25;2.76;21.7;50.2;1825;3;84.22;0;99;0;78.71;2.99;2.96;3.63;24.78;25.04;8.41;7.9;2.04;1.92;24.32;198.15;4356628;4265616;17.06;;9.065;32.634;;9.065;3.021666667;;;
2.25;2.76;21.7;50.2;1825;3;84.22;0;99;0;78.71;2.99;2.96;3.63;24.78;25.04;8.41;7.9;2.04;1.92;24.32;198.15;4356628;4265616;17.06;;9.065;32.634;;9.065;3.021666667;;;
2.25;2.76;21.7;50.2;1825;3;84.22;0;99;0;78.71;2.99;2.96;3.63;24.78;25.04;8.41;7.9;2.04;1.92;24.32;198.15;4356628;4265616;17.06;;9.065;32.634;;9.065;3.021666667;;;
2.25;2.76;21.7;50.2;1825;3;84.22;0;99;0;78.71;2.99;2.96;3.63;24.78;25.04;8.41;7.9;2.04;1.92;24.32;198.15;4356628;4265616;17.06;;9.065;32.634;;9.065;3.021666667;;;
2.25;2.76;21.7;50.2;1825;3;84.22;0;99;0;78.71;2.99;2.96;3.63;24.78;25.04;8.41;7.9;2.04;1.92;24.32;198.15;4356628;4265616;17.06;;9.065;32.634;;9.065;3.021666667;;;
2.25;2.76;21.7;50.2;1825;3;84.22;0;99;0;78.71;2.99;2.96;3.63;24.78;25.04;8.41;7.9;2.04;1.92;24.32;198.15;4356628;4265616;17.06;;9.065;32.634;;9.065;3.021666667;;;
2.25;2.76;21.7;50.2;1850;3;84.22;0;99;0;78.71;3.03;3;3.68;24.78;25.04;8.4;7.89;2.05;1.92;24.36;198.19;4356628;4265616;17.06;;9.1875;33.075;;9.1875;3.0625;;;
2.25;2.76;21.7;50.2;1850;3;84.22;0;99;0;78.71;3.03;3;3.68;24.78;25.04;8.4;7.89;2.05;1.92;24.36;198.19;4356628;4265616;17.06;;9.1875;33.075;;9.1875;3.0625;;;
2.25;2.76;21.7;50.2;1850;3;84.22;0;99;0;78.71;3.03;3;3.68;24.78;25.04;8.4;7.89;2.05;1.92;24.36;198.19;4356628;4265616;17.06;;9.1875;33.075;;9.1875;3.0625;;;
2.25;2.76;21.7;50.2;1850;3;84.22;0;99;0;78.71;3.03;3;3.68;24.78;25.04;8.4;7.89;2.05;1.92;24.36;198.19;4356628;4265616;17.06;;9.1875;33.075;;9.1875;3.0625;;;
2.25;2.76;21.7;50.2;1850;3;84.22;0;99;0;78.71;3.03;3;3.68;24.78;25.04;8.4;7.89;2.05;1.92;24.36;198.19;4356628;4265616;17.06;;9.1875;33.075;;9.1875;3.0625;;;
2.25;2.76;21.7;50.2;1850;3;84.22;0;99;0;78.71;3.03;3;3.68;24.78;25.04;8.4;7.89;2.05;1.92;24.36;198.19;4356628;4265616;17.06;;9.1875;33.075;;9.1875;3.0625;;;
2.25;2.76;21.7;50.2;1850;3;84.22;0;99;0;78.71;3.03;3;3.68;24.78;25.04;8.4;7.89;2.05;1.92;24.36;198.19;4356628;4265616;17.06;;9.1875;33.075;;9.1875;3.0625;;;
2.25;2.76;21.7;50.2;1850;3;84.22;0;99;0;78.71;3.03;3;3.68;24.78;25.04;8.4;7.89;2.05;1.92;24.36;198.19;4356628;4265616;17.06;;9.1875;33.075;;9.1875;3.0625;;;
2.25;2.76;21.7;50.2;1850;3;84.22;0;99;0;78.71;3.03;3;3.68;24.78;25.04;8.4;7.89;2.05;1.92;24.36;198.19;4356628;4265616;17.06;;9.1875;33.075;;9.1875;3.0625;;;
2.25;2.76;21.23;49.8;1825;3;84.22;0;100;0;78.72;2.96;2.96;3.63;24.78;25.04;8.39;7.88;2.05;1.92;24.4;198.23;4356628;4265616;17.06;;9.065;32.634;;9.065;3.021666667;;;
2.25;2.76;21.23;49.8;1825;3;84.22;0;100;0;78.72;2.96;2.96;3.63;24.78;25.04;8.39;7.88;2.05;1.92;24.4;198.23;4356628;4265616;17.06;;9.065;32.634;;9.065;3.021666667;;;
2.25;2.76;21.23;49.8;1825;3;84.22;0;100;0;78.72;2.96;2.96;3.63;24.78;25.04;8.39;7.88;2.05;1.92;24.4;198.23;4356628;4265616;17.06;;9.065;32.634;;9.065;3.021666667;;;
2.25;2.76;21.23;49.8;1825;3;84.22;0;100;0;78.72;2.96;2.96;3.63;24.78;25.04;8.39;7.88;2.05;1.92;24.4;198.23;4356628;4265616;17.06;;9.065;32.634;;9.065;3.021666667;;;
2.25;2.76;21.23;49.8;1825;3;84.22;0;100;0;78.72;2.96;2.96;3.63;24.78;25.04;8.39;7.88;2.05;1.92;24.4;198.23;4356628;4265616;17.06;;9.065;32.634;;9.065;3.021666667;;;
2.25;2.76;21.23;49.8;1825;3;84.22;0;100;0;78.72;2.96;2.96;3.63;24.78;25.04;8.39;7.88;2.05;1.92;24.4;198.23;4356628;4265616;17.06;;9.065;32.634;;9.065;3.021666667;;;
2.25;2.76;21.23;49.02;1800;3;84.22;0;98;0;78.72;2.98;2.92;3.58;24.78;25.04;8.38;7.87;2.05;1.92;24.43;198.26;4356628;4265616;17.06;;8.9425;32.193;;8.9425;2.980833333;;;
2.25;2.76;21.23;49.02;1800;3;84.22;0;98;0;78.72;2.98;2.92;3.58;24.78;25.04;8.38;7.87;2.05;1.92;24.43;198.26;4356628;4265616;17.06;;8.9425;32.193;;8.9425;2.980833333;;;
2.25;2.76;21.23;49.02;1800;3;84.22;0;98;0;78.72;2.98;2.92;3.58;24.78;25.04;8.38;7.87;2.05;1.92;24.43;198.26;4356628;4265616;17.06;;8.9425;32.193;;8.9425;2.980833333;;;
2.25;2.76;21.23;49.02;1800;3;84.22;0;98;0;78.72;2.98;2.92;3.58;24.78;25.04;8.38;7.87;2.05;1.92;24.43;198.26;4356628;4265616;17.06;;8.9425;32.193;;8.9425;2.980833333;;;
2.25;2.76;21.23;49.02;1800;3;84.22;0;98;0;78.72;2.98;2.92;3.58;24.78;25.04;8.38;7.87;2.05;1.92;24.43;198.26;4356628;4265616;17.06;;8.9425;32.193;;8.9425;2.980833333;;;
2.25;2.76;21.23;49.02;1800;3;84.22;0;98;0;78.72;2.98;2.92;3.58;24.78;25.04;8.38;7.87;2.05;1.92;24.43;198.26;4356628;4265616;17.06;;8.9425;32.193;;8.9425;2.980833333;;;
2.25;2.76;21.23;49.02;1800;3;84.22;0;98;0;78.72;2.98;2.92;3.58;24.78;25.04;8.38;7.87;2.05;1.92;24.43;198.26;4356628;4265616;17.06;;8.9425;32.193;;8.9425;2.980833333;;;
2.25;2.76;20.76;48.63;1750;3;84.22;0;97;0;78.72;2.92;2.84;3.48;24.78;25.04;8.37;7.86;2.05;1.92;24.47;198.3;4356628;4265616;17.06;;8.6975;31.311;;8.6975;2.899166667;;;
2.25;2.76;20.76;48.63;1750;3;84.22;0;97;0;78.72;2.92;2.84;3.48;24.78;25.04;8.37;7.86;2.05;1.92;24.47;198.3;4356628;4265616;17.06;;8.6975;31.311;;8.6975;2.899166667;;;
2.25;2.76;20.76;48.63;1750;3;84.22;0;97;0;78.72;2.92;2.84;3.48;24.78;25.04;8.37;7.86;2.05;1.92;24.47;198.3;4356628;4265616;17.06;;8.6975;31.311;;8.6975;2.899166667;;;
2.25;2.76;20.76;48.63;1750;3;84.22;0;97;0;78.72;2.92;2.84;3.48;24.78;25.04;8.37;7.86;2.05;1.92;24.47;198.3;4356628;4265616;17.06;;8.6975;31.311;;8.6975;2.899166667;;;
2.25;2.76;20.76;48.63;1750;3;84.22;0;97;0;78.72;2.92;2.84;3.48;24.78;25.04;8.37;7.86;2.05;1.92;24.47;198.3;4356628;4265616;17.06;;8.6975;31.311;;8.6975;2.899166667;;;
2.25;2.76;20.76;48.63;1750;3;84.22;0;97;0;78.72;2.92;2.84;3.48;24.78;25.04;8.37;7.86;2.05;1.92;24.47;198.3;4356628;4265616;17.06;;8.6975;31.311;;8.6975;2.899166667;;;
2.25;2.76;20.76;48.63;1750;3;84.22;0;97;0;78.72;2.92;2.84;3.48;24.78;25.04;8.37;7.86;2.05;1.92;24.47;198.3;4356628;4265616;17.06;;8.6975;31.311;;8.6975;2.899166667;;;
2.25;2.76;20.76;48.63;1750;3;84.22;0;97;0;78.72;2.92;2.84;3.48;24.78;25.04;8.37;7.86;2.05;1.92;24.47;198.3;4356628;4265616;17.06;;8.6975;31.311;;8.6975;2.899166667;;;
2.25;2.76;20.76;48.63;1750;3;84.22;0;97;0;78.72;2.92;2.84;3.48;24.78;25.04;8.37;7.86;2.05;1.92;24.47;198.3;4356628;4265616;17.06;;8.6975;31.311;;8.6975;2.899166667;;;
2.25;2.76;20.76;47.06;1700;3;84.22;0;94;0;78.73;2.93;2.75;3.38;24.78;25.04;8.36;7.84;2.05;1.92;24.5;198.33;4356628;4265616;17.06;;8.421875;30.31875;;8.421875;2.807291667;;;
2.25;2.76;20.76;47.06;1700;3;84.22;0;94;0;78.73;2.93;2.75;3.38;24.78;25.04;8.36;7.84;2.05;1.92;24.5;198.33;4356628;4265616;17.06;;8.421875;30.31875;;8.421875;2.807291667;;;
2.25;2.76;20.76;47.06;1700;3;84.22;0;94;0;78.73;2.93;2.75;3.38;24.78;25.04;8.36;7.84;2.05;1.92;24.5;198.33;4356628;4265616;17.06;;8.421875;30.31875;;8.421875;2.807291667;;;
2.25;2.76;20.76;47.06;1700;3;84.22;0;94;0;78.73;2.93;2.75;3.38;24.78;25.04;8.36;7.84;2.05;1.92;24.5;198.33;4356628;4265616;17.06;;8.421875;30.31875;;8.421875;2.807291667;;;
2.25;2.76;20.76;47.06;1700;3;84.22;0;94;0;78.73;2.93;2.75;3.38;24.78;25.04;8.36;7.84;2.05;1.92;24.5;198.33;4356628;4265616;17.06;;8.421875;30.31875;;8.421875;2.807291667;;;
2.25;2.76;20.76;47.06;1700;3;84.22;0;94;0;78.73;2.93;2.75;3.38;24.78;25.04;8.36;7.84;2.05;1.92;24.5;198.33;4356628;4265616;17.06;;8.421875;30.31875;;8.421875;2.807291667;;;
2.25;2.76;20.29;45.88;1650;3;84.22;0;92;0;78.73;2.91;2.67;3.28;24.78;25.04;8.36;7.83;2.05;1.92;24.54;198.37;4356628;4265616;17.06;;8.176875;29.43675;;8.176875;2.725625;;;
2.25;2.76;20.29;45.88;1650;3;84.22;0;92;0;78.73;2.91;2.67;3.28;24.78;25.04;8.36;7.83;2.05;1.92;24.54;198.37;4356628;4265616;17.06;;8.176875;29.43675;;8.176875;2.725625;;;
2.25;2.76;20.29;45.88;1650;3;84.22;0;92;0;78.73;2.91;2.67;3.28;24.78;25.04;8.36;7.83;2.05;1.92;24.54;198.37;4356628;4265616;17.06;;8.176875;29.43675;;8.176875;2.725625;;;
2.25;2.76;20.29;45.88;1650;3;84.22;0;92;0;78.73;2.91;2.67;3.28;24.78;25.04;8.36;7.83;2.05;1.92;24.54;198.37;4356628;4265616;17.06;;8.176875;29.43675;;8.176875;2.725625;;;
2.25;2.76;20.29;45.88;1650;3;84.22;0;92;0;78.73;2.91;2.67;3.28;24.78;25.04;8.36;7.83;2.05;1.92;24.54;198.37;4356628;4265616;17.06;;8.176875;29.43675;;8.176875;2.725625;;;
2.25;2.76;20.29;45.88;1650;3;84.22;0;92;0;78.73;2.91;2.67;3.28;24.78;25.04;8.36;7.83;2.05;1.92;24.54;198.37;4356628;4265616;17.06;;8.176875;29.43675;;8.176875;2.725625;;;
2.25;2.76;20.29;45.88;1650;3;84.22;0;92;0;78.73;2.91;2.67;3.28;24.78;25.04;8.36;7.83;2.05;1.92;24.54;198.37;4356628;4265616;17.06;;8.176875;29.43675;;8.176875;2.725625;;;
2.25;2.76;19.82;44.71;1600;3;84.22;0;92;0;78.73;2.82;2.59;3.18;24.78;25.04;8.35;7.82;2.05;1.92;24.57;198.4;4356628;4265616;17.06;;7.931875;28.55475;;7.931875;2.643958333;;;
2.25;2.76;19.82;44.71;1600;3;84.22;0;92;0;78.73;2.82;2.59;3.18;24.78;25.04;8.35;7.82;2.05;1.92;24.57;198.4;4356628;4265616;17.06;;7.931875;28.55475;;7.931875;2.643958333;;;
2.25;2.76;19.82;44.71;1600;3;84.22;0;92;0;78.73;2.82;2.59;3.18;24.78;25.04;8.35;7.82;2.05;1.92;24.57;198.4;4356628;4265616;17.06;;7.931875;28.55475;;7.931875;2.643958333;;;
2.25;2.76;19.82;44.71;1600;3;84.22;0;92;0;78.73;2.82;2.59;3.18;24.78;25.04;8.35;7.82;2.05;1.92;24.57;198.4;4356628;4265616;17.06;;7.931875;28.55475;;7.931875;2.643958333;;;
2.25;2.76;19.82;44.71;1600;3;84.22;0;92;0;78.73;2.82;2.59;3.18;24.78;25.04;8.35;7.82;2.05;1.92;24.57;198.4;4356628;4265616;17.06;;7.931875;28.55475;;7.931875;2.643958333;;;
2.25;2.76;19.82;44.71;1600;3;84.22;0;92;0;78.73;2.82;2.59;3.18;24.78;25.04;8.35;7.82;2.05;1.92;24.57;198.4;4356628;4265616;17.06;;7.931875;28.55475;;7.931875;2.643958333;;;
2.25;3.1;19.82;44.71;1600;3;84.22;0;92;0;78.73;2.82;2.59;3.58;24.78;25.04;8.35;7.82;2.05;1.92;24.57;198.4;50652608;4265616;17.06;;7.931875;28.55475;;7.931875;2.643958333;;;
2.25;3.1;19.82;44.71;1600;3;84.22;0;92;0;78.73;2.82;2.59;3.58;24.78;25.04;8.35;7.82;2.05;1.92;24.57;198.4;50652608;4265616;17.06;;7.931875;28.55475;;7.931875;2.643958333;;;
2.25;3.71;19.82;44.71;1600;3;84.22;0;92;0;78.73;2.82;2.59;4.28;24.78;25.04;8.35;7.82;2.05;1.92;24.57;198.4;50652608;4265616;17.06;;7.931875;28.55475;;7.931875;2.643958333;;;
2.25;7.34;19.35;43.92;1550;3;84.22;0;90;0;78.73;2.79;2.51;8.69;24.78;25.04;8.34;7.81;2.05;1.92;24.61;198.44;50652608;4265616;17.06;;7.686875;27.67275;;7.686875;2.562291667;;;
2.25;7.79;19.35;43.92;1550;3;84.22;0;90;0;78.73;2.79;2.51;8.69;24.78;25.04;8.34;7.81;2.05;1.92;24.61;198.44;50652608;4265616;17.06;;7.686875;27.67275;;7.686875;2.562291667;;;
2.25;7.79;19.35;43.92;1550;3;84.22;0;90;0;78.73;2.79;2.51;8.69;24.78;25.04;8.34;7.81;2.05;1.92;24.61;198.44;50652608;4265616;17.06;;7.686875;27.67275;;7.686875;2.562291667;;;
2.25;10.23;19.35;43.92;1550;3;84.22;0;90;0;78.73;2.79;2.51;11.42;24.78;25.04;8.34;7.81;2.05;1.92;24.61;198.44;50652608;4569531.5;18.28;;7.686875;27.67275;;7.686875;2.562291667;;;
2.25;10.23;19.35;43.92;1550;3;84.22;0;90;0;78.73;2.79;2.51;11.42;24.78;25.04;8.34;7.81;2.05;1.92;24.61;198.44;50652608;4569531.5;18.28;;7.686875;27.67275;;7.686875;2.562291667;;;
2.25;10.2;19.35;43.92;1550;3;84.22;0;90;0;78.73;2.79;2.51;11.38;24.78;25.04;8.34;7.81;2.05;1.92;24.61;198.44;50652608;4569531.5;18.28;;7.686875;27.67275;;7.686875;2.562291667;;;
5.13;10.27;12.3;36.08;2200;18;84.22;15;89;1.76;78.73;9.12;8.12;16.27;24.79;25.05;8.34;7.81;2.06;1.93;24.64;198.47;50652608;4569531.5;18.28;;24.8675;89.523;;24.8675;1.381527778;;;
5.13;10.27;12.3;36.08;2200;18;84.22;15;89;1.76;78.73;9.12;8.12;16.28;24.79;25.05;8.34;7.81;2.06;1.93;24.64;198.47;50652608;4569531.5;18.28;;24.8675;89.523;;24.8675;1.381527778;;;
5.13;10.28;12.3;36.08;2200;18;84.22;15;89;1.76;78.73;9.12;8.12;16.28;24.79;25.05;8.34;7.81;2.06;1.93;24.64;198.47;50652608;4569531.5;18.28;;24.8675;89.523;;24.8675;1.381527778;;;
5.13;9.89;12.3;36.08;2200;18;84.22;15;89;1.76;78.73;9.12;8.12;15.67;24.79;25.05;8.34;7.81;2.06;1.93;24.64;198.47;50652608;4569531.5;18.28;;24.8675;89.523;;24.8675;1.381527778;;;
5.13;9.89;12.3;36.08;2200;18;84.22;15;89;1.76;78.73;9.12;8.12;15.67;24.79;25.05;8.34;7.81;2.06;1.93;24.64;198.47;50652608;4569531.5;18.28;;24.8675;89.523;;24.8675;1.381527778;;;
5.13;9.89;12.3;36.08;2200;18;84.22;15;89;1.76;78.73;9.12;8.12;15.67;24.79;25.05;8.34;7.81;2.06;1.93;24.64;198.47;50652608;4569531.5;18.28;;24.8675;89.523;;24.8675;1.381527778;;;
10.38;9.93;23.58;36.08;2075;23;84.22;17;89;1.76;78.73;17.42;15.5;14.83;24.79;25.05;8.36;7.82;2.06;1.93;24.67;198.5;50652608;4569531.5;18.28;;47.46875;170.8875;;47.46875;2.063858696;;;
10.38;9.91;23.58;36.08;2075;23;84.22;17;89;1.76;78.73;17.42;15.5;14.81;24.79;25.05;8.36;7.82;2.06;1.93;24.67;198.5;50652608;4569531.5;18.28;;47.46875;170.8875;;47.46875;2.063858696;;;
10.38;9.91;23.58;36.08;2075;23;84.22;17;89;1.76;78.73;17.42;15.5;14.81;24.79;25.05;8.36;7.82;2.06;1.93;24.67;198.5;50652608;4569531.5;18.28;;47.46875;170.8875;;47.46875;2.063858696;;;
10.38;10.16;23.58;36.08;2075;23;84.22;17;89;1.76;78.73;17.42;15.5;15.18;24.79;25.05;8.36;7.82;2.06;1.93;24.67;198.5;50652608;4569531.5;18.28;;47.46875;170.8875;;47.46875;2.063858696;;;
10.38;10.16;23.58;36.08;2075;23;84.22;17;89;1.76;78.73;17.42;15.5;15.18;24.79;25.05;8.36;7.82;2.06;1.93;24.67;198.5;50652608;4569531.5;18.28;;47.46875;170.8875;;47.46875;2.063858696;;;
10.38;10.19;23.58;36.08;2075;23;84.22;17;89;1.76;78.73;17.42;15.5;15.22;24.79;25.05;8.36;7.82;2.06;1.93;24.67;198.5;50652608;4569531.5;18.28;;47.46875;170.8875;;47.46875;2.063858696;;;
10.38;9.64;23.58;36.08;2075;23;84.22;17;89;1.76;78.73;17.42;15.5;14.41;24.79;25.05;8.36;7.82;2.06;1.94;24.67;198.5;50652608;4569531.5;18.28;;47.46875;170.8875;;47.46875;2.063858696;;;
10.38;9.64;23.58;36.08;2075;23;84.22;17;89;1.76;78.73;17.42;15.5;14.41;24.79;25.05;8.36;7.82;2.06;1.94;24.67;198.5;50652608;4569531.5;18.28;;47.46875;170.8875;;47.46875;2.063858696;;;
10.38;9.64;23.58;36.08;2075;23;84.22;17;89;1.76;78.73;17.42;15.5;14.41;24.79;25.05;8.36;7.82;2.06;1.94;24.67;198.5;50652608;4569531.5;18.28;;47.46875;170.8875;;47.46875;2.063858696;;;
10.13;10.02;23.11;36.08;2075;23;84.22;17;90;1.76;78.74;16.81;15.13;14.98;24.8;25.05;8.37;7.84;2.07;1.94;24.7;198.54;50652608;4569531.5;18.28;;46.335625;166.80825;;46.335625;2.014592391;;;
10.13;10.02;23.11;36.08;2075;23;84.22;17;90;1.76;78.74;16.81;15.13;14.98;24.8;25.05;8.37;7.84;2.07;1.94;24.7;198.54;50652608;4569531.5;18.28;;46.335625;166.80825;;46.335625;2.014592391;;;
10.13;10.02;23.11;36.08;2075;23;84.22;17;90;1.76;78.74;16.81;15.13;14.98;24.8;25.05;8.37;7.84;2.07;1.94;24.7;198.54;50652608;4569531.5;18.28;;46.335625;166.80825;;46.335625;2.014592391;;;
10.13;9.4;23.11;36.08;2075;23;84.22;17;90;1.76;78.74;16.81;15.13;14.04;24.8;25.06;8.37;7.84;2.07;1.94;24.7;198.54;50652608;4569531.5;18.28;;46.335625;166.80825;;46.335625;2.014592391;;;
10.13;9.4;23.11;36.08;2075;23;84.22;17;90;1.76;78.74;16.81;15.13;14.04;24.8;25.06;8.37;7.84;2.07;1.94;24.7;198.54;50652608;4569531.5;18.28;;46.335625;166.80825;;46.335625;2.014592391;;;
10.13;9.4;23.11;36.08;2075;23;84.22;17;90;1.76;78.74;16.81;15.13;14.04;24.8;25.06;8.37;7.84;2.07;1.94;24.7;198.54;50652608;4569531.5;18.28;;46.335625;166.80825;;46.335625;2.014592391;;;
9.25;9.68;23.58;36.08;2125;23;84.22;16;93;1.76;78.74;15.22;14.15;14.81;24.8;25.06;8.38;7.85;2.07;1.95;24.74;198.57;50652608;4569531.5;18.28;;43.334375;156.00375;;43.334375;1.884103261;;;
9.25;9.68;23.58;36.08;2125;23;84.22;16;93;1.76;78.74;15.22;14.15;14.81;24.8;25.06;8.38;7.85;2.07;1.95;24.74;198.57;50652608;4569531.5;18.28;;43.334375;156.00375;;43.334375;1.884103261;;;
9.25;9.68;23.58;36.08;2125;23;84.22;16;93;1.76;78.74;15.22;14.15;14.81;24.8;25.06;8.38;7.85;2.07;1.95;24.74;198.57;50652608;4569531.5;18.28;;43.334375;156.00375;;43.334375;1.884103261;;;
9.25;9.28;23.58;36.08;2125;23;84.22;16;93;1.76;78.74;15.22;14.15;14.2;24.8;25.06;8.38;7.85;2.07;1.95;24.74;198.57;50652608;4569531.5;18.28;;43.334375;156.00375;;43.334375;1.884103261;;;
9.25;9.28;23.58;36.08;2125;23;84.22;16;93;1.76;78.74;15.22;14.15;14.2;24.8;25.06;8.38;7.85;2.07;1.95;24.74;198.57;50652608;4569531.5;18.28;;43.334375;156.00375;;43.334375;1.884103261;;;
9.25;9.23;23.58;36.08;2125;23;84.22;16;93;1.76;78.74;15.22;14.15;14.12;24.8;25.06;8.38;7.85;2.07;1.95;24.74;198.57;50652608;4569531.5;18.28;;43.334375;156.00375;;43.334375;1.884103261;;;
9.13;8.04;24.05;36.08;2175;23;84.22;16;95;1.76;78.74;15.04;14.29;12.59;24.81;25.07;8.39;7.86;2.08;1.95;24.77;198.6;50652608;4569531.5;18.28;;43.763125;157.54725;;43.763125;1.902744565;;;
9.13;7.66;24.05;36.08;2175;23;84.22;16;95;1.76;78.74;15.04;14.29;12;24.81;25.07;8.39;7.86;2.08;1.95;24.77;198.6;50652608;4569531.5;18.28;;43.763125;157.54725;;43.763125;1.902744565;;;
9.13;7.66;24.05;36.08;2175;23;84.22;16;95;1.76;78.74;15.04;14.29;12;24.81;25.07;8.39;7.86;2.08;1.95;24.77;198.6;50652608;4569531.5;18.28;;43.763125;157.54725;;43.763125;1.902744565;;;
9.13;7.57;24.05;36.08;2175;23;84.22;16;95;1.76;78.74;15.04;14.29;11.85;24.81;25.07;8.39;7.86;2.08;1.95;24.77;198.6;50652608;4569531.5;18.28;;43.763125;157.54725;;43.763125;1.902744565;;;
9.13;7.57;24.05;36.08;2175;23;84.22;16;95;1.76;78.74;15.04;14.29;11.85;24.81;25.07;8.39;7.86;2.08;1.95;24.77;198.6;50652608;4569531.5;18.28;;43.763125;157.54725;;43.763125;1.902744565;;;
9.13;7.57;24.05;36.08;2175;23;84.22;16;95;1.76;78.74;15.04;14.29;11.85;24.81;25.07;8.39;7.86;2.08;1.95;24.77;198.6;50652608;4569531.5;18.28;;43.763125;157.54725;;43.763125;1.902744565;;;
